player,salary,season_end,season_start,team,team_name,salary_proportion,salary_scale,age
Laron Profit,301875,2000,1999,WAS,Washington Wizards,0.00035148306414527675,3.5148306414527672,22
Jason Lawson,25000,2000,1999,WAS,Washington Wizards,2.9108328293604696e-05,0.29108328293604696,25
Jonathan Kerner,5000,2000,1999,WAS,Washington Wizards,5.82166565872094e-06,0.0582166565872094,25
Juwan Howard,16875000,2001,2000,WAS,Washington Wizards,0.012778047589565458,127.78047589565458,27
Mitch Richmond,10000000,2001,2000,WAS,Washington Wizards,0.007572176349372124,75.72176349372124,35
Rod Strickland,10000000,2001,2000,WAS,Washington Wizards,0.007572176349372124,75.72176349372124,34
Jahidi White,3922000,2001,2000,WAS,Washington Wizards,0.002969807564223747,29.69807564223747,24
Tyrone Nesby,2990000,2001,2000,WAS,Washington Wizards,0.002264080728462265,22.64080728462265,24
Popeye Jones,2812500,2001,2000,WAS,Washington Wizards,0.00212967459826091,21.2967459826091,30
Chris Whitney,2370000,2001,2000,WAS,Washington Wizards,0.0017946057948011933,17.946057948011934,29
Michael Smith,2200000,2001,2000,WAS,Washington Wizards,0.0016658787968618673,16.65878796861867,28
Richard Hamilton,1973880,2001,2000,WAS,Washington Wizards,0.0014946567452498647,14.946567452498646,22
Lorenzo Williams,1750000,2001,2000,WAS,Washington Wizards,0.0013251308611401216,13.251308611401216,31
Dennis Scott,1200000,2001,2000,WAS,Washington Wizards,0.0009086611619246548,9.086611619246549,32
Felipe Lopez,831120,2001,2000,WAS,Washington Wizards,0.0006293387207490159,6.293387207490159,26
Laron Profit,508000,2001,2000,WAS,Washington Wizards,0.0003846665585481039,3.846665585481039,23
Gerard King,489500,2001,2000,WAS,Washington Wizards,0.00037065803230176543,3.706580323017654,28
Calvin Booth,423500,2001,2000,WAS,Washington Wizards,0.00032068166839590944,3.206816683959094,24
Obinna Ekezie,423500,2001,2000,WAS,Washington Wizards,0.00032068166839590944,3.206816683959094,25
Mike Smith,316969,2001,2000,WAS,Washington Wizards,0.00024001451652841326,2.400145165284133,24
Mitch Richmond,10000000,2002,2001,WAS,Washington Wizards,0.0064160034466359895,64.16003446635989,36
Loy Vaught,5222025,2002,2001,WAS,Washington Wizards,0.0033504530398419303,33.504530398419305,33
Christian Laettner,4500000,2002,2001,WAS,Washington Wizards,0.0028872015509861953,28.872015509861953,32
Jahidi White,4413375,2002,2001,WAS,Washington Wizards,0.002831622921129711,28.31622921129711,25
Rod Strickland,3750000,2002,2001,WAS,Washington Wizards,0.0024060012924884957,24.06001292488496,35
Kwame Brown,3697440,2002,2001,WAS,Washington Wizards,0.002372278778372977,23.72278778372977,19
Tyrone Nesby,3260000,2002,2001,WAS,Washington Wizards,0.0020916171236033325,20.916171236033325,25
Chris Whitney,2700000,2002,2001,WAS,Washington Wizards,0.001732320930591717,17.32320930591717,30
Hubert Davis,2418750,2002,2001,WAS,Washington Wizards,0.0015518708336550798,15.518708336550798,31
